user_id,mean_speed,stddev_speed,problem_count,percent_correct,std_perc_correct,user_id,hint_overall,hint_stddev,hint_first,hint_second,hint_third,correct_first,correct_second,correct_third
288278,25.58747368,15.91039707,171,0.777777778,0.416960681,288278,0.146892655,0.355003129,0.1875,0.090909091,0.069767442,0.659090909,0.840909091,0.88372093
335295,20.65477857,14.48895015,140,0.785714286,0.411799251,335295,0.128571429,0.335926875,0.352941176,0.03030303,0.060606061,0.588235294,0.909090909,0.878787879
220075,33.86330645,17.92716258,62,0.629032258,0.487007287,220075,0.265625,0.445156919,0.4,0.4,0.3,0.5,0.6,0.444444444
234130,26.98523423,16.20288294,333,0.78978979,0.408071003,234130,0.110119048,0.313504958,0.17721519,0.102564103,0.038461538,0.730769231,0.769230769,0.897435897
244756,26.43002941,16.35697435,136,0.779411765,0.416176182,244756,0.107913669,0.31139349,0.090909091,0.151515152,0.151515152,0.757575758,0.727272727,0.8125
235758,26.01148649,14.99402998,296,0.846846847,0.353360789,235758,0.057432432,0.23306105,0.071428571,0.042857143,0.014285714,0.828571429,0.814285714,0.885714286
116855,21.50338519,16.04831947,75,0.706666667,0.458355855,116855,0.08974359,0.28766401,0.176470588,0.125,0.142857143,0.375,0.75,0.642857143
303594,26.35868056,15.05506185,72,0.652777778,0.479428128,303594,0.236111111,0.427671572,0,0.111111111,0.222222222,1,0.666666667,0.444444444
129097,24.12852129,14.8782852,55,0.8,0.403686714,129097,0.127272727,0.336349986,0.090909091,0,0.181818182,0.727272727,1,0.818181818
341264,26.54008759,15.97543931,137,0.759124088,0.413675394,341264,0.161073826,0.36883883,0.243902439,0.194444444,0.085714286,0.666666667,0.742857143,0.878787879
357986,25.11837692,14.6193095,130,0.662820513,0.457714703,357986,0.197278912,0.399305146,0.324324324,0.185185185,0.12,0.64516129,0.692307692,0.782608696
124869,11.17091207,12.60997594,138,0.797101449,0.403622652,124869,0.039735099,0.195986214,0.054794521,0.047619048,0,0.782608696,0.8,0.947368421
228217,28.26514063,16.17140465,128,0.7421875,0.439149029,228217,0.082089552,0.275531133,0.147058824,0.066666667,0.074074074,0.484848485,0.821428571,0.851851852
280718,25.50047656,16.36166611,128,0.796875,0.403905637,280718,0.0390625,0.194504974,0.103448276,0.034482759,0,0.689655172,0.793103448,0.862068966
271229,26.25748515,15.23739842,101,0.613861386,0.489291264,271229,0.147058824,0.355913518,0.357142857,0.142857143,0.071428571,0.357142857,0.571428571,0.785714286
193562,29.15787273,16.00943742,165,0.76969697,0.422308442,193562,0.109090909,0.312702263,0.161290323,0.032258065,0.129032258,0.774193548,0.870967742,0.806451613
93752,22.2177745,18.15171322,324,0.793209877,0.405630121,93752,0.160349854,0.367466265,0.120967742,0.203703704,0.185185185,0.766129032,0.759259259,0.722222222
98015,23.24369758,14.17836032,57,0.736842105,0.444261658,98015,0.070175439,0.257713096,0.090909091,0.090909091,0.090909091,0.454545455,0.818181818,0.818181818
286158,26.91227126,16.30080516,247,0.651821862,0.477360119,286158,0.176,0.3815841,0.14893617,0.136363636,0.136363636,0.543478261,0.772727273,0.772727273
222093,27.37246711,15.87512575,745,0.782550336,0.412063894,222093,0.171542553,0.377233271,0.211428571,0.126436782,0.11627907,0.731428571,0.813953488,0.837209302
179601,28.02207317,14.71437677,82,0.743902439,0.439162379,179601,0.113636364,0.319187841,0.105263158,0.058823529,0,0.833333333,0.8125,0.666666667
100922,28.97975902,15.38372123,58,0.706896552,0.45916097,100922,0.066666667,0.251548874,0.2,0,0.285714286,0.2,0.714285714,0.571428571
225139,25.05486111,16.69351631,108,0.583333333,0.49530506,225139,0.280701754,0.451325912,0.380952381,0.263157895,0.315789474,0.473684211,0.578947368,0.470588235
247143,22.07369823,14.73734168,623,0.874264312,0.323641619,247143,0.040128411,0.196418043,0.037267081,0.037267081,0.02484472,0.857142857,0.894409938,0.906832298
245919,24.75722727,16.77784503,88,0.590909091,0.494483677,245919,0.260869565,0.441515005,0.263157895,0.210526316,0.235294118,0.526315789,0.611111111,0.733333333
293377,24.47779412,15.29357229,102,0.68627451,0.46629766,293377,0.142857143,0.351605423,0.166666667,0.277777778,0.111111111,0.722222222,0.555555556,0.833333333
184662,22.88368266,15.55584293,271,0.686346863,0.464835628,184662,0.123636364,0.329766361,0.175438596,0.196428571,0.107142857,0.642857143,0.696428571,0.8
131007,31.59215717,16.77987616,134,0.432835821,0.497327613,131007,0.428571429,0.496648583,0.526315789,0.647058824,0.3125,0.444444444,0.352941176,0.533333333
308630,21.53943548,15.39522751,62,0.817204301,0.370483951,308630,0.057971014,0.235400658,0.15,0,0,0.736842105,0.833333333,0.875
174782,23.71310924,15.73252772,119,0.74789916,0.436054875,174782,0.105691057,0.308699231,0.192307692,0.086956522,0.130434783,0.791666667,0.652173913,0.681818182
337028,30.51621898,16.68325869,137,0.838199513,0.311766529,337028,0.020979021,0.143817738,0.1,0,0,0.814814815,0.884615385,1
243659,28.05364151,17.18989642,53,0.773584906,0.422515791,243659,0.094339623,0.295097829,0.2,0.1,0,0.7,0.8,0.8
121168,19.43285635,16.33946829,92,0.815217391,0.390247817,121168,0.052083333,0.22336148,0.033333333,0.058823529,0.0625,0.827586207,0.6875,0.8
146498,22.50804563,15.20191671,119,0.613445378,0.489019144,146498,0.173553719,0.380300012,0.142857143,0.105263158,0.105263158,0.5,0.684210526,0.736842105
172482,26.53804478,15.95748543,134,0.589552239,0.493760871,172482,0.28057554,0.450905321,0.423076923,0.12,0.16,0.346153846,0.68,0.68
330469,26.39911688,16.89793414,154,0.603896104,0.490682214,330469,0.24025974,0.428635086,0.384615385,0.384615385,0.192307692,0.461538462,0.461538462,0.730769231
177817,21.9206375,13.69398435,160,0.875,0.33175728,177817,0.0875,0.283453545,0.119047619,0.095238095,0.095238095,0.833333333,0.880952381,0.857142857
293890,25.771728,14.56740733,125,0.656,0.476952693,293890,0.129770992,0.337341337,0.153846154,0.181818182,0.047619048,0.4,0.545454545,0.857142857
226654,25.48302609,15.74103024,230,0.804347826,0.397567122,226654,0.07826087,0.26916744,0.055555556,0.075471698,0.038461538,0.814814815,0.886792453,0.884615385
337797,27.92648341,16.32808271,211,0.868878357,0.315684116,337797,0.099526066,0.300078979,0.192307692,0.058823529,0.039215686,0.807692308,0.921568627,0.941176471
195199,28.02979204,16.97303677,226,0.610619469,0.488692192,195199,0.308370044,0.462840867,0.290322581,0.225806452,0.258064516,0.580645161,0.677419355,0.709677419
232508,18.78533203,14.49357075,256,0.84375,0.363803438,232508,0.055970149,0.230294127,0.08,0.057971014,0.03030303,0.774647887,0.863636364,0.875
131020,19.82590276,16.68460917,332,0.828313253,0.377677172,131020,0.059347181,0.23662468,0.033613445,0.109375,0.078125,0.837606838,0.78125,0.875
150299,21.46064228,13.94875828,123,0.780487805,0.41560908,150299,0.106870229,0.310134174,0.142857143,0.074074074,0.111111111,0.733333333,0.703703704,0.777777778
120642,27.98573873,16.50190411,371,0.617250674,0.486714289,120642,0.197333333,0.398517753,0.322033898,0.254237288,0.169491525,0.457627119,0.576271186,0.620689655
302130,26.57185782,17.2705114,211,0.658767773,0.475250709,302130,0.158139535,0.3657233,0.162162162,0.138888889,0.114285714,0.540540541,0.6,0.8
310165,26.59485714,14.6924813,56,0.910714286,0.287736351,310165,0.017241379,0.131306433,0.058823529,0,0,0.941176471,0.6875,1
135512,22.48971412,16.05975771,59,0.559322034,0.500730034,135512,0.186440678,0.392804956,0.4,0.4,0.2,0.6,0.4,0.6
244041,20.825,13.34591384,75,0.786666667,0.412419798,244041,0.026666667,0.162192189,0.0625,0.0625,0,0.75,0.625,0.8125
282443,17.79486441,14.45005202,59,0.525423729,0.503639588,282443,0.033898305,0.182520825,0.166666667,0,0,0.833333333,0.666666667,0.333333333
229055,26.72996377,16.9133773,138,0.695652174,0.461806918,229055,0.078571429,0.270034827,0.2,0.041666667,0.083333333,0.583333333,0.833333333,0.708333333
377108,28.13522901,16.501464,131,0.829516539,0.349276205,377108,0.015037594,0.122162485,0.034482759,0,0,0.892857143,0.821428571,0.821428571
286231,24.32536047,15.96807053,172,0.73255814,0.443917136,286231,0.123595506,0.330047924,0.209302326,0.175,0.075,0.512195122,0.7,0.769230769
248692,22.97140909,16.08283355,88,0.636363636,0.483802424,248692,0.269662921,0.446299047,0.25,0.166666667,0.166666667,0.75,0.5,0.666666667
98229,17.75639314,17.70311659,241,0.846473029,0.361244966,98229,0.029045643,0.168283992,0.026785714,0.057142857,0.028571429,0.866071429,0.828571429,0.885714286
282555,32.87186792,19.24118398,53,0.58490566,0.497453603,282555,0.41509434,0.497453603,0.4,0.4,0,0.6,0.6,1
326303,26.43350877,13.73133153,57,0.842105263,0.367883604,326303,0.05,0.219784178,0.055555556,0.066666667,0,0.611111111,0.933333333,0.933333333
140837,23.47476067,17.56690808,141,0.531914894,0.500759302,140837,0.260273973,0.440294486,0.388888889,0.294117647,0.2,0.333333333,0.411764706,0.666666667
289482,30.19576582,14.87940131,158,0.767932489,0.420138589,289482,0.062893082,0.243537604,0.058823529,0.117647059,0.029411765,0.764705882,0.735294118,0.882352941
205900,25.27481618,16.69719207,136,0.882352941,0.323380833,205900,0.050724638,0.220234241,0.078947368,0.055555556,0.027777778,0.837837838,0.861111111,0.916666667
347403,23.7711875,15.12952098,80,0.783333333,0.393691463,347403,0.0375,0.191182198,0,0,0,0.941176471,0.823529412,1
368698,29.7005641,16.1473223,78,0.670940171,0.451048449,368698,0.1625,0.371236388,0.071428571,0.142857143,0.071428571,0.642857143,0.857142857,0.928571429
369033,28.57564407,17.15890361,59,0.858757062,0.322842914,369033,0.13559322,0.345294832,0.214285714,0.071428571,0.071428571,0.785714286,1,1
121716,26.40710593,15.52716937,118,0.415254237,0.494867179,121716,0.401639344,0.492251298,0.4,0.411764706,0.352941176,0.222222222,0.470588235,0.470588235
357709,24.76318182,13.53721043,66,0.949494949,0.212775105,357709,0,0,0,0,0,0.9,1,1
246444,25.33541194,15.0511867,335,0.653731343,0.476491782,246444,0.158357771,0.365612622,0.203389831,0.245614035,0.107142857,0.561403509,0.535714286,0.732142857
229203,26.85245361,15.1001816,97,0.505154639,0.502570711,229203,0.333333333,0.473803541,0.529411765,0.352941176,0.294117647,0.294117647,0.529411765,0.588235294
326421,24.74683654,16.45697573,104,0.826923077,0.3801458,326421,0.087719298,0.284135189,0.121212121,0.137931034,0.04,0.75862069,0.724137931,0.875
96272,26.98977357,15.49242612,67,0.686567164,0.467389761,96272,0,0,0,0,0,0.612903226,0.727272727,0.8
346106,31.1652967,15.56835073,91,0.879120879,0.28335069,346106,0.048543689,0.215962995,0.03125,0.086956522,0.043478261,0.84,0.913043478,0.913043478
181624,24.53907143,15.02907353,182,0.642857143,0.48047924,181624,0.260869565,0.440307027,0.392857143,0.178571429,0.25,0.535714286,0.678571429,0.678571429
96422,27.75986738,15.975793,52,0.653846154,0.480384461,96422,0.113207547,0.319878424,0.066666667,0.1,0.125,0.666666667,0.666666667,0.375
170282,25.60078552,17.12615107,56,0.303571429,0.463960925,170282,0.534482759,0.50316602,0.6,0.2,0.4,0,0.4,0.4
125000,27.25786238,15.2170316,65,0.892307692,0.312403831,125000,0.046153846,0.211451031,0,0,0.117647059,0.941176471,0.941176471,0.882352941
278307,28.71809396,16.77347412,149,0.55704698,0.498410315,278307,0.248322148,0.433496786,0.421052632,0.210526316,0.157894737,0.315789474,0.578947368,0.684210526
93633,15.05215043,16.57486379,144,0.916666667,0.277350098,93633,0,0,0,0,0,0.911392405,0.833333333,1
105274,22.6386221,15.72439634,107,0.831775701,0.375825665,105274,0.009345794,0.096673649,0,0.038461538,0,0.821428571,0.846153846,0.923076923
223697,29.83688679,16.9080891,53,0.735849057,0.445099099,223697,0.12962963,0.33904952,0.153846154,0.076923077,0.076923077,0.615384615,0.692307692,0.833333333
344359,26.81514623,16.33800528,212,0.72327044,0.428012535,344359,0.182648402,0.38726318,0.14893617,0.181818182,0.119047619,0.727272727,0.76744186,0.853658537
199364,23.03963793,14.4629338,58,0.706896552,0.45916097,199364,0.032786885,0.179556223,0.076923077,0,0.090909091,0.636363636,0.818181818,0.636363636
93826,23.14727594,15.41789734,86,0.627906977,0.486198014,93826,0.068965517,0.254864462,0.076923077,0.076923077,0.076923077,0.615384615,0.769230769,0.615384615
93746,24.25988749,16.86487964,65,0.446153846,0.500960616,93746,0.294117647,0.459032842,0.333333333,0.25,0.333333333,0.416666667,0.333333333,0.583333333
326982,29.75312069,13.3570492,58,0.574712644,0.494780174,326982,0.120689655,0.328611444,0.25,0.25,0,0.5,0.5,0.875
337883,27.49205505,15.60186048,218,0.793577982,0.372780397,337883,0.031818182,0.175916033,0.042553191,0.042553191,0.02173913,0.787234043,0.872340426,0.934782609
223161,26.61682143,16.52619206,336,0.702380952,0.449116641,223161,0.177142857,0.382336141,0.346153846,0.142857143,0.121212121,0.486486486,0.772727273,0.757575758
96285,25.62074902,14.91426309,136,0.808823529,0.394681416,96285,0.036764706,0.188879277,0.058823529,0.041666667,0.058823529,0.705882353,0.791666667,0.941176471
279102,19.70519592,14.47369369,245,0.702040816,0.458297722,279102,0.104417671,0.306417519,0.1875,0.125,0.085106383,0.583333333,0.6875,0.787234043
277922,22.27977957,16.45920124,186,0.677419355,0.468725479,277922,0.15625,0.364041451,0.210526316,0.057142857,0.235294118,0.555555556,0.8,0.676470588
235595,22.66302703,15.20673063,185,0.740540541,0.439527575,235595,0.079365079,0.27102567,0.119047619,0.05,0.05,0.585365854,0.8,0.75
105459,18.83484211,16.88201494,108,0.675925926,0.47020981,105459,0.150442478,0.359097056,0.176470588,0.2,0.210526316,0.588235294,0.631578947,0.722222222
138644,17.14504391,13.88427536,74,0.243243243,0.431969393,138644,0.653333333,0.479113295,0.5,0.375,0.5,0.375,0.5,0.125
346782,17.1364065,13.78047765,246,0.884823848,0.302394136,346782,0.032520325,0.177739059,0.031746032,0.063492063,0.031746032,0.904761905,0.888888889,0.920634921
286184,24.41558716,14.87985971,109,0.80733945,0.396210387,286184,0.051724138,0.222430354,0.147058824,0,0.038461538,0.5,0.892857143,0.923076923
339740,25.23722222,15.99363695,243,0.865569273,0.312339852,339740,0.049382716,0.217112982,0.070175439,0.035087719,0.035087719,0.877192982,0.877192982,0.929824561
230597,25.45543478,15.55052966,138,0.835748792,0.365251365,230597,0.019354839,0.138215329,0.06,0,0,0.739130435,0.804878049,0.888888889
124316,27.17990396,15.00201715,119,0.764705882,0.425976095,124316,0.138211382,0.346533258,0.161290323,0.074074074,0.04,0.6,0.814814815,0.84
200480,25.90181159,16.27119599,276,0.801932367,0.395198825,200480,0.122302158,0.328225327,0.2,0.13559322,0.084745763,0.716666667,0.779661017,0.86440678
243156,19.22418987,13.40400748,79,0.898734177,0.303608077,243156,0.075,0.265053135,0.086956522,0.043478261,0.090909091,0.913043478,0.954545455,0.863636364
252186,26.9367378,16.93400164,164,0.634146341,0.483143976,252186,0.242424242,0.429854132,0.285714286,0.185185185,0.269230769,0.592592593,0.62962963,0.576923077
222847,28.71722314,15.42002022,121,0.545454545,0.5,222847,0.173553719,0.380300012,0.230769231,0.153846154,0.230769231,0.538461538,0.615384615,0.692307692
123725,22.40093456,15.93299761,160,0.79375,0.405882453,123725,0.16875,0.375706881,0.222222222,0.090909091,0.151515152,0.722222222,0.878787879,0.787878788
228999,26.69382927,15.73942888,164,0.804878049,0.397508325,228999,0.06626506,0.249497487,0.189189189,0,0.03030303,0.72972973,0.852941176,0.787878788
94187,18.46888079,17.18879921,451,0.889135255,0.314313229,94187,0.070953437,0.257032164,0.058252427,0.109756098,0.024390244,0.912621359,0.817073171,0.963414634
116762,25.25719874,15.36624823,76,0.75,0.435889894,116762,0.176470588,0.383482494,0.269230769,0.15,0.166666667,0.523809524,0.722222222,0.833333333
175863,27.73888889,15.87779373,54,0.722222222,0.452108964,175863,0.163636364,0.373354978,0.333333333,0.181818182,0,0.5,0.636363636,0.727272727
99840,10.92075358,13.58769017,60,0.85,0.360084736,99840,0.079365079,0.272478901,0.054054054,0,0.111111111,0.837837838,0.888888889,0.888888889
228412,23.13807229,15.44388723,166,0.596385542,0.492106365,228412,0.294117647,0.456991174,0.24137931,0.178571429,0.153846154,0.464285714,0.642857143,0.846153846
136637,23.24013294,15.52460048,87,0.67816092,0.469889964,136637,0.04494382,0.208354612,0.083333333,0.083333333,0.090909091,0.333333333,0.583333333,0.636363636
230421,32.02471186,14.85819106,59,0.779661017,0.418033022,230421,0.033898305,0.182520825,0,0.090909091,0,0.818181818,0.545454545,0.909090909
354098,25.34750526,14.38877756,95,0.831578947,0.346797862,354098,0.101010101,0.302875656,0.153846154,0.125,0.086956522,0.692307692,0.913043478,0.913043478
92763,21.8777365,16.08476173,326,0.809815951,0.393049572,92763,0.026315789,0.160307237,0.019047619,0.04109589,0.059701493,0.737864078,0.714285714,0.833333333
348470,27.96616049,14.09075124,81,0.9218107,0.25425056,348470,0.036585366,0.188896859,0.083333333,0,0.043478261,0.916666667,0.958333333,0.913043478
112839,21.94092643,15.51302664,65,0.553846154,0.500960616,112839,0.015384615,0.124034735,0,0.166666667,0,0.5,0.666666667,0.5
356895,24.52354286,13.86652051,105,0.749206349,0.410286934,356895,0.205357143,0.405777928,0.115384615,0.136363636,0.095238095,0.833333333,0.80952381,0.9
186108,19.51917647,14.18377902,85,0.964705882,0.185617299,186108,0,0,0,0,0,0.961538462,1,0.923076923
229771,27.68922059,16.89094763,204,0.598039216,0.491500245,229771,0.342857143,0.475798426,0.5,0.361111111,0.25,0.444444444,0.555555556,0.638888889
240167,27.43293023,14.78772929,86,0.476744186,0.502388277,240167,0.313953488,0.466819726,0.285714286,0.571428571,0.142857143,0.571428571,0.285714286,0.428571429
248690,26.21687671,17.33651858,73,0.821917808,0.385229576,248690,0.013513514,0.116247639,0.0625,0,0,0.9375,0.75,0.8125
141116,26.93357871,18.95655668,130,0.530769231,0.500982934,141116,0.320610687,0.468502944,0.3,0.368421053,0.263157895,0.3,0.526315789,0.684210526
179934,22.57331148,15.20687879,61,0.655737705,0.479070138,179934,0.180327869,0.387650905,0,0.111111111,0.222222222,0.888888889,0.666666667,0.555555556
239119,28.13072581,17.46012221,62,0.629032258,0.487007287,239119,0.353846154,0.481883325,0.461538462,0.454545455,0.363636364,0.454545455,0.545454545,0.636363636
287096,29.11442446,15.98412156,139,0.868105516,0.337220583,287096,0.020547945,0.142353522,0.025,0.027027027,0.029411765,0.769230769,0.914285714,0.911764706
235537,20.74243781,14.68433254,201,0.805970149,0.396439376,235537,0.094059406,0.292636593,0.068181818,0.022727273,0.090909091,0.840909091,0.909090909,0.772727273
181959,24.68445333,14.81336822,150,0.66,0.47529574,181959,0.226666667,0.42007776,0.32,0.125,0.25,0.44,0.833333333,0.625
276139,21.80438983,17.42048316,59,0.830508475,0.37840602,276139,0.032786885,0.179556223,0.058823529,0,0,0.647058824,0.8125,1
220389,26.9432803,16.95369563,132,0.674242424,0.470442574,220389,0.268656716,0.444924241,0.5,0.263157895,0.315789474,0.421052632,0.684210526,0.578947368
171109,23.73743836,16.15500401,219,0.739726027,0.439789272,171109,0.104803493,0.306971027,0.166666667,0.06122449,0.106382979,0.714285714,0.787234043,0.723404255
253347,28.75508824,16.2719221,68,0.411764706,0.495812137,253347,0.273972603,0.449081593,0.416666667,0.333333333,0.454545455,0.25,0.25,0.454545455
222777,28.925,16.88102302,179,0.636871508,0.48225039,222777,0.256830601,0.43808375,0.217391304,0.260869565,0.304347826,0.52173913,0.695652174,0.636363636
337040,19.27086598,14.20810598,97,0.785223368,0.374195714,337040,0.03,0.171446608,0.090909091,0.05,0,0.65,0.842105263,0.894736842
192767,23.108608,14.75131784,125,0.608,0.490161264,192767,0.246031746,0.432416613,0.368421053,0.210526316,0.105263158,0.473684211,0.684210526,0.684210526
335558,21.63863793,14.51819157,58,0.827586207,0.35453827,335558,0.114754098,0.321370018,0.133333333,0.230769231,0,0.666666667,0.769230769,0.833333333
276094,31.62828571,16.82313067,217,0.529953917,0.500255951,276094,0.403669725,0.491761923,0.392857143,0.321428571,0.321428571,0.571428571,0.571428571,0.571428571
126799,18.11546918,15.6519786,141,0.617021277,0.487846206,126799,0.125874126,0.332873382,0.162162162,0.1875,0.1875,0.694444444,0.5625,0.4375
222566,22.99366038,11.58092628,53,0.679245283,0.471233443,222566,0.226415094,0.422515791,0.363636364,0.272727273,0.090909091,0.545454545,0.636363636,0.727272727
348835,19.24137121,14.49464372,132,0.686868687,0.441213485,348835,0.087591241,0.283736947,0.074074074,0,0.041666667,0.875,0.833333333,0.916666667
249542,23.85738095,15.33954275,63,0.714285714,0.455382556,249542,0.128571429,0.337141804,0.133333333,0,0.25,0.846153846,0.833333333,0.583333333
186253,27.07608278,16.59279685,302,0.625827815,0.48471159,186253,0.315960912,0.46565644,0.474576271,0.294117647,0.2,0.448275862,0.62,0.72
327424,23.86425714,15.36355632,140,0.764285714,0.425968457,327424,0.1,0.301077203,0.148148148,0.037037037,0.074074074,0.740740741,0.777777778,0.888888889
283748,22.84753106,14.85959081,322,0.787784679,0.400107106,283748,0.089820359,0.286353219,0.08,0.084507042,0.088235294,0.746478873,0.774647887,0.850746269
177957,21.39464516,13.19381475,124,0.467741935,0.500982512,177957,0.301587302,0.460779188,0.285714286,0.428571429,0.307692308,0.357142857,0.384615385,0.538461538
100908,22.09507714,17.20048679,927,0.611650485,0.487637863,100908,0.199138859,0.399567804,0.210045662,0.256880734,0.196261682,0.639269406,0.541284404,0.626168224
228828,28.07873469,14.78987259,98,0.806122449,0.397366674,228828,0.071428571,0.258863495,0.173913043,0.043478261,0.043478261,0.695652174,0.913043478,0.826086957
345643,14.16466176,9.453638127,68,0.906862745,0.281229168,345643,0,0,0,0,0,0.85,0.95,0.95
171539,29.57033962,18.39312446,53,0.566037736,0.500362713,171539,0.407407407,0.495965554,0.833333333,0.5,0.333333333,0.166666667,0.5,0.666666667
156239,20.04529643,12.58567802,51,0.588235294,0.497050122,156239,0.196078431,0.400979194,0.222222222,0.333333333,0,0.555555556,0.444444444,0.666666667
139663,25.68959517,15.10893722,92,0.880434783,0.32623026,139663,0.031914894,0.17671602,0,0,0,0.923076923,0.884615385,0.84
180699,21.47680969,14.89663083,190,0.736842105,0.441510786,180699,0.129533679,0.33666299,0.170731707,0.075,0.1,0.675,0.8,0.769230769
127373,19.15442829,17.5211065,56,0.732142857,0.44685045,127373,0.107142857,0.312093892,0.052631579,0.111111111,0.111111111,0.789473684,0.777777778,0.666666667
287168,25.60429264,16.24908588,598,0.755295429,0.417984867,287168,0.160267112,0.367160207,0.235772358,0.114754098,0.114754098,0.674796748,0.803278689,0.860655738
147258,26.32909378,17.40623766,101,0.623762376,0.486856964,147258,0.291262136,0.456565782,0.411764706,0.352941176,0.352941176,0.411764706,0.529411765,0.625
193616,24.49880952,15.42365112,231,0.675324675,0.469270251,193616,0.225531915,0.418824201,0.217391304,0.311111111,0.090909091,0.622222222,0.644444444,0.772727273
224036,26.22346259,16.3322566,147,0.721088435,0.449997153,224036,0.105960265,0.308811008,0.193548387,0.129032258,0.064516129,0.580645161,0.64516129,0.8
125234,24.88645646,17.18378574,67,0.671641791,0.473160223,125234,0.246376812,0.434057366,0.307692308,0.083333333,0.083333333,0.583333333,0.833333333,0.833333333
343069,26.10153304,15.99735538,227,0.812041116,0.362868359,343069,0.129310345,0.336268611,0.163265306,0.159090909,0.113636364,0.840909091,0.840909091,0.886363636
247115,20.1438375,14.00097511,80,0.8625,0.346547164,247115,0.095238095,0.295306564,0.2,0.090909091,0.047619048,0.739130435,0.857142857,0.904761905
223200,28.72813529,16.26581205,170,0.670588235,0.471388112,223200,0.180232558,0.385503322,0.172413793,0.137931034,0.214285714,0.655172414,0.724137931,0.678571429
277059,22.17586505,15.90165432,289,0.813148789,0.390468178,277059,0.034482759,0.182781019,0.046153846,0.030769231,0.015384615,0.8,0.846153846,0.830769231
124336,25.69971642,16.28080501,548,0.751824818,0.432348662,124336,0.101449275,0.302196558,0.16,0.081818182,0.036697248,0.680327869,0.779816514,0.853211009
243488,28.403625,18.43139475,56,0.517857143,0.504203113,243488,0.301587302,0.462633438,0.285714286,0.384615385,0.272727273,0.5,0.416666667,0.545454545
238003,26.20695929,15.85503762,737,0.640434193,0.480199037,238003,0.221628838,0.415620168,0.310077519,0.161290323,0.138211382,0.511811024,0.685483871,0.764227642
255796,22.80913043,14.88687787,69,0.797101449,0.405103841,255796,0.043478261,0.205425141,0.0625,0.125,0,0.875,0.6875,1
119328,21.11500267,14.92218334,384,0.875,0.33115038,119328,0.0390625,0.193996464,0.028846154,0.039215686,0.04950495,0.846153846,0.892156863,0.920792079
315870,27.25561972,15.74616928,71,0.732394366,0.445861813,315870,0.04,0.197278785,0,0.071428571,0,0.625,0.857142857,0.538461538
200662,27.72275513,16.33967727,731,0.719562244,0.447824496,200662,0.197315436,0.398239795,0.335443038,0.231788079,0.115646259,0.5,0.711409396,0.823129252
293619,27.26848062,17.61582863,129,0.76744186,0.424109875,293619,0.031007752,0.174014389,0.037037037,0,0,0.666666667,0.925925926,0.851851852
192962,25.89480392,16.16383908,51,0.705882353,0.460178993,192962,0.20754717,0.409431621,0.25,0.142857143,0.285714286,0.5,0.857142857,0.571428571
227567,27.06036207,14.33412219,232,0.642241379,0.480376992,227567,0.20661157,0.405713456,0.166666667,0.214285714,0.238095238,0.595238095,0.714285714,0.666666667
243076,26.47814876,16.81465358,121,0.570247934,0.497099022,243076,0.157024793,0.365336933,0.285714286,0.214285714,0.071428571,0.285714286,0.5,0.785714286
350360,29.84964535,15.406344,172,0.856589147,0.312364633,350360,0.034482759,0.182992205,0.025641026,0.051282051,0.051282051,0.820512821,0.871794872,0.897435897
219645,26.30966484,16.05514565,182,0.489010989,0.501258207,219645,0.442622951,0.498059647,0.538461538,0.538461538,0.461538462,0.461538462,0.461538462,0.384615385
124527,22.66603323,16.30521331,61,0.93442623,0.249589827,124527,0.016393443,0.12803688,0.052631579,0,0,0.842105263,0.947368421,1
171546,24.09870482,15.37826236,166,0.789156627,0.409141614,171546,0.134831461,0.342506917,0.14,0.155555556,0.090909091,0.695652174,0.772727273,0.880952381
245518,29.29059322,15.27277704,59,0.745762712,0.439169292,245518,0.152542373,0.362632108,0.230769231,0.076923077,0.230769231,0.692307692,0.846153846,0.615384615
307598,26.87161446,15.29004966,83,0.634538153,0.476022528,307598,0.175824176,0.382779501,0.333333333,0.055555556,0.071428571,0.5,0.647058824,0.928571429
105407,22.98256006,18.1773011,119,0.722689076,0.449564191,105407,0.18852459,0.392743417,0.166666667,0.2,0.2,0.7,0.7,0.65
200212,27.39875926,16.7623277,54,0.555555556,0.501569863,200212,0.4,0.494413232,0.777777778,0.625,0.25,0.125,0.375,0.75
223607,27.37540299,16.41572993,67,0.656716418,0.478388672,223607,0.256097561,0.439162379,0.206896552,0.25,0.222222222,0.5,0.65,0.722222222
193420,25.24768696,16.34661332,115,0.556521739,0.498969189,193420,0.260869565,0.441030622,0.4,0.466666667,0.133333333,0.333333333,0.4,0.666666667
124339,26.49392083,14.85695985,381,0.797900262,0.402094255,124339,0.083989501,0.277736793,0.166666667,0.06741573,0.058139535,0.655555556,0.865168539,0.813953488
129018,23.01446763,16.9172807,67,0.552238806,0.501016606,129018,0.338028169,0.476405049,0.466666667,0.384615385,0.461538462,0.5,0.461538462,0.538461538
287329,25.97753604,16.47965386,222,0.810810811,0.374183533,287329,0.084745763,0.279094926,0.147540984,0.037037037,0.102040816,0.714285714,0.862745098,0.816326531
221897,28.00172549,15.15531117,102,0.745098039,0.437958235,221897,0.114285714,0.31968391,0.166666667,0.090909091,0.136363636,0.590909091,0.772727273,0.727272727
342323,24.28039773,15.66458763,352,0.877840909,0.319129689,342323,0.071022727,0.257228444,0.076086957,0.088888889,0.044444444,0.902173913,0.911111111,0.922222222
